goodreads_book_id,tag_name,tag_length
29154543,"mystery, fiction, michael_connelly, crime, thriller, series, harry_bosch, audio, mystery, suspense, mystery_thriller, detective, crime_fiction, connelly, audible, police_procedural, connelly_michael, thriller, mystery_suspense, buy, adult, bosch, mystery_crime, crime_mystery, california, author, los_angeles, murder, harry_bosch_series, contemporary",350
29236299,"sci, young_adult, science_fiction, series, release, romance, buy, fantasy, fiction, scifi, dystopian, arc, space, star, tbr, adventure, wish_list, release, dystopia, thriller, tbr, cover_love, fiction, all_time, teen, audio, epistolary, action, tbr, sci",253
29340182,"non_fiction, memoir, feminism, nonfiction, essay, humor, memoir, feminist, biography, audio, woman, adult, biography_memoir, funny, memoir_biography, autobiography, buy, comedy, botm, humour, gender, politics, social_justice, female_author, bio_memoir, abandoned, non_fic, audible, biography_and_memoir, contemporary",316
29354916,"fiction, mystery, john_grisham, thriller, legal_thriller, grisham, crime, audio, suspense, legal, mystery_thriller, grisham_john, adult, thriller, mystery_suspense, adult_fiction, buy, listened, novel, abandoned, florida, novel, mystery, didn_finish, legal_fiction, wish_list, crime_fiction, dnf, legal_thriller, did_not_finish",327
29367958,"romance, sport, contemporary, new_adult, contemporary_romance, slow_burn, unlimited, marriage_convenience, sport_romance, sweet, slow_burn_romance, mariana_zapata, faves, athlete, enemy_lover, all_time, loved, adult, adult_romance, star, celebrity, author, love, dnf, sport, slow_romance, love_hate, famous, fake_relationship, did_not_finish",341
29405093,"non_fiction, memoir, humor, nonfiction, biography, memoir, audio, comedy, funny, autobiography, humour, adult, biography_memoir, audible, essay, feminism, biography, abandoned, memoir_biography, did_not_finish, buy, botm, dnf, bio, wish_list, contemporary, celebrity, bio_memoir, listened, feminist",298
29430007,"harlan_coben, series, suspense, mystery, crime, mystery_thriller, fiction, coben, mystery, thriller, coben_harlan, audible, thriller, mystery_suspense, myron_bolitar, buy, adult, adult_fiction, did_not_finish, wish_list, action, author, crime_thriller, suspense_thriller, mystery_series, crime_fiction, mystery_thriller_suspense, thriller_mystery, audio, contemporary",367
29430012,"historical_fiction, fiction, russia, historical, audio, botm, literary_fiction, adult_fiction, buy, adult, history, abandoned, audible, did_not_finish, wish_list, novel, dnf, didn_finish, general_fiction, contemporary_fiction, novel, literature, literary, netgalley, maybe, overdrive, russian, hold, contemporary, europe",320
29430013,"mystery, fiction, crime, series, thriller, mystery_thriller, mystery, ireland, audio, botm, adult, suspense, mystery_suspense, contemporary, detective, crime_fiction, irish, audible, buy, mystery_crime, police_procedural, adult_fiction, crime_mystery, thriller, tana_french, wish_list, murder, arc, murder_mystery, author",321
29430788,"fiction, netgalley, contemporary, adult_fiction, audio, contemporary_fiction, adult, arc, magical_realism, literary_fiction, giveaway, buy, general_fiction, wish_list, new_york, novel, coming_age, did_not_finish, chick_lit, alice_hoffman, family, net_galley, romance, release, friendship, drama, maybe, young_adult, realistic_fiction, dnf",338
29437949,"thriller, fiction, mystery, suspense, mystery_thriller, psychological_thriller, adult, thriller, contemporary, audio, buy, crime, audible, adult_fiction, abuse, suspense_thriller, giveaway, dark, mystery_suspense, horror, dnf, arc, netgalley, thriller_suspense, psychological, maybe, thriller_mystery, drama, wish_list, contemporary_fiction",340
29519514,"romance, new_adult, contemporary, young_adult, series, high_school, cliffhanger, contemporary_romance, alpha_male, star, angst, arc, fiction, chick_lit, bad_boy, drama, bad_boy, july, dnf, release, dual_pov, adult, forbidden_love, release, buy, love, family, star, guilty_pleasure, enemy_lover",293
29519517,"romance, new_adult, contemporary, young_adult, series, high_school, contemporary_romance, arc, mystery, dnf, angst, fiction, drama, alpha_male, chick_lit, bad_boy, release, buy, star, star, october, release, forbidden_love, dual_pov, adult, bad_boy, series, suspense, family, crime",281
29610595,"new_adult, romance, contemporary, colleen_hoover, wattpad, abuse, dark, unlimited, stand_alone, adult, dnf, college, contemporary_romance, suspense, love_triangle, standalone, fiction, author, star, release, college_romance, buy, crime, cheating, wish_list, maybe, stand_alones, multiple_pov, author, drama",306
29632984,"fiction, first, mystery, contemporary, unlimited, chick_lit, contemporary_fiction, netgalley, audio, did_not_finish, general_fiction, adult_fiction, adult, literary_fiction, woman_fiction, freebie, suspense, thriller, realistic_fiction, abandoned, womens_fiction, southern_lit, giveaway, novel, novel, drama, mystery_thriller, crime, didn_finish, purchased",356
29639736,"fiction, mystery, romance, first, unlimited, contemporary, chick_lit, netgalley, thriller, contemporary_fiction, audible, mystery_thriller, audio, adult_fiction, drama, amazon, suspense, dnf, buy, contemporary_romance, romantic_suspense, mystery_suspense, did_not_finish, woman_fiction, series, adult, novel, maybe, free, kerry_lonsdale",336
29780253,"non_fiction, memoir, nonfiction, biography, audio, humor, memoir, africa, audible, autobiography, biography_memoir, south_africa, biography, adult, history, race, memoir_biography, comedy, funny, buy, coming_age, bio, bio_memoir, politics, family, listened, humour, biography_autobiography, autobiography_memoir, contemporary",325
29868610,"non_fiction, memoir, nonfiction, humor, biography, memoir, audio, autobiography, biography, biography_memoir, adult, buy, comedy, audible, funny, humour, memoir_biography, essay, bio, celebrity, release, wish_list, listened, biography_memoir, autobiography, memoir_biography, bio_memoir, borrowed, adult_non_fiction, non_fic",324
29906980,"fiction, historical_fiction, audio, literary_fiction, fantasy, historical, abandoned, novel, history, buy, adult, did_not_finish, adult_fiction, civil_war, literary, ghost, literature, audible, dnf, magical_realism, wish_list, didn_finish, release, american, death, paranormal, contemporary_fiction, novel, grief, unfinished",324
29925715,"mystery, fiction, netgalley, psychological_thriller, mystery_thriller, audible, suspense, buy, thriller, contemporary, wish_list, crime, net_galley, audio, mystery_suspense, maybe, arc, psychological_thriller, adult, crime_mystery, mystery, suspense_thriller, release, british, stand_alone, mystery_suspense_thriller, arc, friendship, mystery_crime, want_buy",358
29975458,"fiction, mystery, thriller, mystery_thriller, suspense, botm, audible, thriller, unlimited, adult, adult_fiction, unputdownable, mystery_suspense, netgalley, psychological_thriller, buy, contemporary, wish_list, thriller_suspense, mystery, suspense_thriller, recommended, thriller_mystery, mystery_suspense_thriller, crime, maybe, tbr, arc, release, summer",356
29981261,"thriller, mystery, horror, fiction, crime, mystery_thriller, suspense, adult, unlimited, dark, buy, first, contemporary, thriller, netgalley, adult_fiction, series, audible, psychological_thriller, mystery_suspense, audio, abuse, release, wish_list, maybe, mystery_thriller_horror, suspense_thriller, thriller_mystery, stand_alone, crime_thriller",346
29991719,"romance, contemporary, new_adult, contemporary_romance, series, royalty, adult, dnf, funny, chick_lit, audio, star, fiction, alpha_male, humor, dual_pov, october, erotica, forbidden_love, adult_romance, part_series, audible, star, arc, maybe, steamy, famous, release, emma_chase, first_series",292
30002998,"nicholas_spark, romance, fiction, chick_lit, buy, contemporary, adult, audio, adult_fiction, family, did_not_finish, dnf, drama, need_buy, wish_list, author, realistic_fiction, spark_nicholas, abandoned, have, didn_finish, spark, novel, love, release, general_fiction, stand_alone, womens_fiction, woman_fiction, couldn_finish",326
30008702,"fiction, contemporary, literary_fiction, mystery, contemporary_fiction, buy, british, novel, literature, adult_fiction, thriller, audio, literary, england, wish_list, crime, novel, adult, general_fiction, mystery_thriller, abandoned, did_not_finish, suspense, british_literature, audible, maybe, ian_mcewan, dnf, english, mystery_suspense",338
30065028,"fantasy, harry_potter, fiction, young_adult, magic, play, buy, adventure, screenplay, series, historical_fiction, rowling, english, wish_list, play, star, tbr, release, historical, screenplay, tbr_pile, cover_love, rowling, childrens, urban_fantasy, release, sci_fantasy, drama, adult, tbr",289
30226723,"fantasy, young_adult, series, dystopia, release, romance, buy, fiction, red_queen, science_fiction, magic, fantasy, release, dystopian, wish_list, tbr, sci, victoria_aveyard, dnf, high_fantasy, tbr, teen, series_finish, coming_soon, need_buy, royalty, adventure, paranormal, released, supernatural",297
30253700,"new_adult, romance, college, friend_lover, contemporary_romance, college_romance, alpha_male, tijan, dnf, stand_alone, young_adult, funny, standalone, arc, star, love_triangle, august, bad_boy, drama, bad_boy, star, new_adult_romance, love, school, adult, humor, meh, angst, dual_pov, highschool_college",303
30253864,"non_fiction, memoir, nonfiction, biography, memoir, audio, humor, autobiography, adult, biography, biography_memoir, audible, buy, memoir_biography, wish_list, funny, listened, essay, comedy, celebrity, bio_memoir, biography_memoir, release, memoir_biography, bio, autobiography, humour, contemporary, non_fic, adult_non_fiction",328
30314465,"david_baldacci, fiction, thriller, mystery, baldacci, audio, suspense, series, john_puller, baldacci_david, mystery_thriller, audible, crime, military, thriller, adult, detective, buy, author, mystery_suspense, mystery, part_series, wish_list, action, overdrive, suspense_thriller, thriller_suspense, adventure, action_adventure, borrowed",338
30364931,"romance, new_adult, contemporary, contemporary_romance, friend_lover, adult, alpha_male, funny, standalone, stand_alone, dnf, august, star, penelope_ward, angst, made_cry, erotica, hea, arc, star, audio, emotional, series, sweet, chick_lit, steamy, neighbor, drama, humor, hot",276
30555488,"historical_fiction, fiction, historical, history, slavery, african_american, literary_fiction, audio, adult_fiction, adult, buy, race, pulitzer, novel, literature, wish_list, magical_realism, contemporary_fiction, abandoned, audible, pulitzer_prize, novel, did_not_finish, literary, alternate_history, fantasy, american, fiction_historical, america, contemporary",362
30831912,"fantasy, mythology, fiction, short_story, non_fiction, audio, buy, history, neil_gaiman, nonfiction, adult, release, retellings, wish_list, classic, audible, religion, historical_fiction, historical, myth, sci_fantasy, fantasy_sci, norse_mythology, adventure, magic, folklore, gaiman, myth, adult_fiction, norse",311
30839185,"romance, unlimited, contemporary_romance, new_adult, contemporary, alpha_male, dark, enemy_lover, series, abuse, angst, love_hate, dnf, dual_pov, star, arc, erotica, bad_boy, second_chance, adult, bad_boy, high_school, love_hate_relationship, angsty, anti_hero, billionaire, alpha, love_triangle, dark_romance, second_chance_romance",332
31140847,"romance, contemporary_romance, contemporary, new_adult, funny, office_romance, alpha_male, adult, erotica, standalone, dnf, stand_alone, star, dual_pov, star, chick_lit, july, billionaire, keeland, audio, humor, arc, erotic, forbidden_love, steamy, friend_lover, hea, fiction, hot, loved",287
31176886,"thriller, fiction, mystery, romance, adult, suspense, audio, buy, dnf, adult_fiction, mystery_thriller, contemporary, maybe, did_not_finish, audible, wish_list, crime, stephenie_meyer, abandoned, release, action, stand_alone, mystery_suspense, romantic_suspense, tbr, release, didn_finish, thriller, adventure, spy",314
31194270,"fiction, first, mystery, thriller, suspense, unlimited, mystery_suspense, mystery_thriller, romance, netgalley, adult, contemporary, audio, drama, audible, adult_fiction, abandoned, freebie, buy, contemporary_fiction, chick_lit, psychological_thriller, downloaded, free, freebie, novel, general_fiction, crime, thriller, stand_alone",332
